Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2008,9,6,6,1734.0,1740,1822.0,1840,WN,2265,N618WN,168.0,180.0,157.0,-18.0,-6.0,OMA,LAS,1099,4.0,7.0,0,,0,,,,,
2008,6,17,2,1142.0,1144,1445.0,1441,CO,1702,N18220,363.0,357.0,342.0,4.0,-2.0,EWR,SFO,2565,9.0,12.0,0,,0,,,,,
2008,11,23,7,1436.0,1439,1540.0,1550,UA,395,N646UA,124.0,131.0,96.0,-10.0,-3.0,IAD,ORD,589,4.0,24.0,0,,0,,,,,
2008,1,20,7,2025.0,2026,2158.0,2204,EV,4332,N390CA,93.0,98.0,67.0,-6.0,-1.0,ATL,PHF,508,3.0,23.0,0,,0,,,,,
2008,4,15,2,1538.0,1450,1812.0,1736,OO,5889,N776SK,154.0,166.0,124.0,36.0,48.0,ORD,IAH,925,11.0,19.0,0,,0,36.0,0.0,0.0,0.0,0.0
2008,11,13,4,606.0,609,927.0,900,EV,5189,N755EV,201.0,171.0,169.0,27.0,-3.0,BTV,ATL,960,9.0,23.0,0,,0,0.0,0.0,27.0,0.0,0.0
2008,2,12,2,1856.0,1905,2358.0,11,US,294,N620AW,182.0,186.0,163.0,-13.0,-9.0,LAS,MSP,1300,5.0,14.0,0,,0,,,,,
2008,1,22,2,1731.0,1735,2022.0,1947,CO,1645,N30401,231.0,192.0,179.0,35.0,-4.0,CLE,IAH,1091,12.0,40.0,0,,0,0.0,0.0,35.0,0.0,0.0
2008,12,16,2,1824.0,1815,2357.0,2340,WN,3097,N720WN,213.0,205.0,178.0,17.0,9.0,LAS,MDW,1521,23.0,12.0,0,,0,0.0,0.0,8.0,0.0,9.0
2008,10,19,7,1136.0,1140,1245.0,1252,XE,2314,N14939,69.0,72.0,41.0,-7.0,-4.0,DFW,IAH,224,16.0,12.0,0,,0,,,,,
2008,6,11,3,1005.0,1003,1139.0,1145,FL,905,N942AT,94.0,102.0,76.0,-6.0,2.0,PHF,ATL,508,11.0,7.0,0,,0,,,,,
2008,6,30,1,1509.0,1453,1615.0,1600,XE,2989,N15574,66.0,67.0,51.0,15.0,16.0,BTR,IAH,253,8.0,7.0,0,,0,15.0,0.0,0.0,0.0,0.0
2008,7,8,2,914.0,915,1008.0,1012,XE,2559,N14940,54.0,57.0,35.0,-4.0,-1.0,IAH,LFT,201,5.0,14.0,0,,0,,,,,
2008,11,4,2,1359.0,1410,2120.0,2148,NW,220,N590NW,321.0,338.0,298.0,-28.0,-11.0,HNL,SEA,2677,5.0,18.0,0,,0,,,,,
2008,2,17,7,730.0,730,935.0,931,EV,4327,N706EV,125.0,121.0,101.0,4.0,0.0,PHF,ATL,508,15.0,9.0,0,,0,,,,,
2008,2,24,7,1858.0,1900,2116.0,2125,9E,4782,86729E,138.0,145.0,108.0,-9.0,-2.0,IND,BOS,817,13.0,17.0,0,,0,,,,,
2008,8,16,6,631.0,635,823.0,813,XE,2402,N13988,172.0,158.0,149.0,10.0,-4.0,GSO,IAH,986,6.0,17.0,0,,0,,,,,
2008,2,20,3,1634.0,1640,1915.0,1920,B6,815,N649JB,161.0,160.0,140.0,-5.0,-6.0,IAD,FLL,901,5.0,16.0,0,,0,,,,,
2008,1,16,3,1628.0,1632,2135.0,2138,NW,782,N363NW,187.0,186.0,158.0,-3.0,-4.0,LAS,MSP,1300,7.0,22.0,0,,0,,,,,
2008,4,19,6,1629.0,1630,1928.0,1938,XE,3132,N11548,119.0,128.0,100.0,-10.0,-1.0,IAH,JAX,817,5.0,14.0,0,,0,,,,,
2008,12,10,3,1518.0,1435,1724.0,1654,EV,5213,N744EV,126.0,139.0,96.0,30.0,43.0,ATL,ALB,852,3.0,27.0,0,,0,0.0,0.0,0.0,0.0,30.0
2008,6,16,1,1756.0,1750,1950.0,1955,WN,467,N617SW,114.0,125.0,103.0,-5.0,6.0,CMH,MCO,802,4.0,7.0,0,,0,,,,,
2008,11,6,4,950.0,950,1502.0,1510,AA,1922,N4XCAA,192.0,200.0,176.0,-8.0,0.0,SJC,DFW,1438,9.0,7.0,0,,0,,,,,
2008,6,18,3,902.0,905,959.0,1010,AA,1179,N543AA,57.0,65.0,37.0,-11.0,-3.0,DFW,SAT,247,3.0,17.0,0,,0,,,,,
2008,2,3,7,1043.0,1045,1208.0,1217,DL,1086,N3745B,85.0,92.0,68.0,-9.0,-2.0,CVG,ATL,373,6.0,11.0,0,,0,,,,,
2008,11,6,4,623.0,625,719.0,730,WN,963,N245WN,56.0,65.0,44.0,-11.0,-2.0,BWI,RDU,255,5.0,7.0,0,,0,,,,,
2008,9,28,7,2048.0,2050,2145.0,2150,WN,54,N655WN,57.0,60.0,43.0,-5.0,-2.0,DAL,LBB,293,2.0,12.0,0,,0,,,,,
2008,10,3,5,1819.0,1725,2153.0,2107,NW,514,N334NW,154.0,162.0,120.0,46.0,54.0,MSP,LGA,1020,6.0,28.0,0,,0,0.0,0.0,46.0,0.0,0.0
2008,11,10,1,1253.0,1240,1414.0,1409,YV,7142,N75995,81.0,89.0,61.0,5.0,13.0,IAD,GSP,383,2.0,18.0,0,,0,,,,,
2008,5,31,6,1218.0,1220,1352.0,1351,MQ,3027,N240DS,94.0,91.0,69.0,1.0,-2.0,LAX,MRY,267,4.0,21.0,0,,0,,,,,
2008,8,27,3,1651.0,1705,1902.0,1924,EV,4874,N355CA,71.0,79.0,53.0,-22.0,-14.0,JAN,ATL,341,10.0,8.0,0,,0,,,,,
2008,1,9,3,1606.0,1610,1724.0,1737,CO,597,N16217,198.0,207.0,177.0,-13.0,-4.0,IAH,LAS,1222,8.0,13.0,0,,0,,,,,
2008,7,28,1,624.0,605,758.0,752,EV,4638,N755EV,94.0,107.0,72.0,6.0,19.0,CAK,ATL,528,8.0,14.0,0,,0,,,,,
2008,8,11,1,1644.0,1605,1958.0,1924,DL,8,N962DL,134.0,139.0,100.0,34.0,39.0,IAH,ATL,689,10.0,24.0,0,,0,0.0,0.0,0.0,0.0,34.0
2008,10,8,3,1111.0,1110,1621.0,1709,UA,352,N581UA,190.0,239.0,174.0,-48.0,1.0,SEA,ORD,1721,2.0,14.0,0,,0,,,,,
2008,5,20,2,1903.0,1725,2224.0,2025,CO,1426,N34282,381.0,360.0,317.0,119.0,98.0,EWR,SAN,2425,4.0,60.0,0,,0,98.0,0.0,21.0,0.0,0.0
2008,6,19,4,2204.0,2210,38.0,59,AS,133,N705AS,214.0,229.0,194.0,-21.0,-6.0,PDX,ANC,1542,4.0,16.0,0,,0,,,,,
2008,1,28,1,,1640,,1719,UA,753,,,99.0,,,,CLE,ORD,316,,,1,C,0,,,,,
2008,7,25,5,1325.0,1328,1538.0,1531,DL,1596,N948DL,73.0,63.0,50.0,7.0,-3.0,BHM,ATL,134,13.0,10.0,0,,0,,,,,
2008,1,29,2,2010.0,2015,2301.0,2255,WN,1200,N374SW,231.0,220.0,219.0,6.0,-5.0,BWI,HOU,1246,3.0,9.0,0,,0,,,,,
2008,11,10,1,1756.0,1801,1926.0,1934,OO,2671,N496CA,90.0,93.0,71.0,-8.0,-5.0,MKE,BNA,475,5.0,14.0,0,,0,,,,,
2008,4,8,2,1139.0,1140,1301.0,1300,WN,1322,N383SW,82.0,80.0,66.0,1.0,-1.0,RNO,LAX,390,5.0,11.0,0,,0,,,,,
2008,12,14,7,2029.0,2035,2147.0,2147,US,1892,N968UW,78.0,72.0,49.0,0.0,-6.0,CLT,ATL,227,13.0,16.0,0,,0,,,,,
2008,9,7,7,1037.0,1037,1111.0,1115,OO,5559,N579SW,34.0,38.0,21.0,-4.0,0.0,MRY,SFO,77,5.0,8.0,0,,0,,,,,
2008,5,3,6,940.0,940,1306.0,1305,XE,528,N12563,146.0,145.0,128.0,1.0,0.0,MCI,JAX,956,6.0,12.0,0,,0,,,,,
2008,5,4,7,1237.0,1244,1314.0,1330,EV,4741,N928EV,97.0,106.0,78.0,-16.0,-7.0,ATL,BMI,533,4.0,15.0,0,,0,,,,,
2008,5,27,2,1055.0,1049,1430.0,1416,F9,168,N809FR,155.0,147.0,131.0,14.0,6.0,SJC,DEN,948,8.0,16.0,0,,0,,,,,
2008,6,13,5,,1229,,1421,OH,5765,N528CA,,112.0,,,,LGA,RDU,431,,,1,A,0,,,,,
2008,4,6,7,608.0,600,805.0,815,AA,2320,N574AA,117.0,135.0,102.0,-10.0,8.0,DFW,ORD,802,6.0,9.0,0,,0,,,,,
2008,9,3,3,1610.0,1550,1616.0,1559,YV,7349,N37208,66.0,69.0,53.0,17.0,20.0,TVC,ORD,224,7.0,6.0,0,,0,17.0,0.0,0.0,0.0,0.0
2008,11,18,2,1004.0,1009,1113.0,1115,NW,474,N779NC,69.0,66.0,46.0,-2.0,-5.0,DTW,BUF,240,7.0,16.0,0,,0,,,,,
2008,4,6,7,1927.0,1930,2156.0,2158,9E,5912,86729E,89.0,88.0,64.0,-2.0,-3.0,MEM,GSP,441,7.0,18.0,0,,0,,,,,
2008,10,26,7,753.0,755,857.0,915,US,1732,N952UW,64.0,80.0,53.0,-18.0,-2.0,CLT,DCA,331,4.0,7.0,0,,0,,,,,
2008,3,26,3,1650.0,1645,1807.0,1811,OH,4942,N716CA,77.0,86.0,60.0,-4.0,5.0,PHL,BOS,280,7.0,10.0,0,,0,,,,,
2008,9,20,6,1153.0,1140,1612.0,1629,CO,152,N87507,199.0,229.0,178.0,-17.0,13.0,IAH,EWR,1400,9.0,12.0,0,,0,,,,,
2008,1,27,7,1155.0,950,1355.0,1136,UA,75,N835UA,120.0,106.0,99.0,139.0,125.0,PDX,SFO,550,8.0,13.0,0,,0,0.0,0.0,139.0,0.0,0.0
2008,1,20,7,2127.0,2110,2355.0,2359,AA,1226,N3DGAA,148.0,169.0,132.0,-4.0,17.0,MIA,LGA,1097,3.0,13.0,0,,0,,,,,
2008,4,15,2,1054.0,1055,1405.0,1405,AA,1868,N504AA,131.0,130.0,107.0,0.0,-1.0,DFW,ATL,732,13.0,11.0,0,,0,,,,,
2008,8,25,1,846.0,850,1213.0,1210,MQ,3437,N627AE,147.0,140.0,123.0,3.0,-4.0,DFW,CVG,812,5.0,19.0,0,,0,,,,,
2008,5,19,1,1415.0,1420,1530.0,1543,NW,1420,N1309T,75.0,83.0,55.0,-13.0,-5.0,MEM,VPS,369,9.0,11.0,0,,0,,,,,
2008,1,3,4,1134.0,1132,1336.0,1340,DL,1547,N662DN,242.0,248.0,214.0,-4.0,2.0,ATL,JAC,1572,6.0,22.0,0,,0,,,,,
2008,1,17,4,602.0,600,1200.0,1150,AA,2046,N4WWAA,238.0,230.0,199.0,10.0,2.0,SEA,DFW,1660,14.0,25.0,0,,0,,,,,
2008,6,30,1,1554.0,1325,1652.0,1430,AA,1886,N071AA,58.0,65.0,39.0,142.0,149.0,MIA,MCO,193,7.0,12.0,0,,0,20.0,0.0,0.0,0.0,122.0
2008,1,13,7,1331.0,1315,1438.0,1420,MQ,4443,N522AE,127.0,125.0,109.0,18.0,16.0,ATL,ORD,606,4.0,14.0,0,,0,9.0,0.0,2.0,0.0,7.0
2008,9,5,5,1203.0,1159,1433.0,1438,YV,7155,N571ML,90.0,99.0,70.0,-5.0,4.0,ORD,ROC,528,4.0,16.0,0,,0,,,,,
2008,4,16,3,1021.0,1025,1223.0,1237,DL,1207,N378DA,122.0,132.0,104.0,-14.0,-4.0,BOS,CVG,752,4.0,14.0,0,,0,,,,,
2008,10,2,4,1404.0,1412,1523.0,1535,F9,432,N904FR,79.0,83.0,59.0,-12.0,-8.0,SLC,DEN,391,6.0,14.0,0,,0,,,,,
2008,11,3,1,902.0,905,1110.0,1116,DL,1133,N979DL,128.0,131.0,111.0,-6.0,-3.0,CVG,TPA,773,6.0,11.0,0,,0,,,,,
2008,5,30,5,1446.0,1455,1736.0,1753,B6,365,N634JB,170.0,178.0,131.0,-17.0,-9.0,LGA,PBI,1035,3.0,36.0,0,,0,,,,,
2008,7,25,5,905.0,900,1108.0,1109,FL,466,N968AT,123.0,129.0,104.0,-1.0,5.0,BWI,MCO,787,6.0,13.0,0,,0,,,,,
2008,3,24,1,2035.0,2040,2333.0,2330,AA,408,N219AA,118.0,110.0,88.0,3.0,-5.0,ORD,PHL,678,3.0,27.0,0,,0,,,,,
2008,2,18,1,1608.0,1555,1906.0,1845,US,1205,N424US,178.0,170.0,160.0,21.0,13.0,PHL,PBI,951,5.0,13.0,0,,0,6.0,0.0,8.0,0.0,7.0
2008,3,25,2,1525.0,1530,1618.0,1624,9E,2879,80299E,53.0,54.0,33.0,-6.0,-5.0,LSE,MSP,120,12.0,8.0,0,,0,,,,,
2008,12,22,1,2216.0,2203,2347.0,2339,YV,7349,N77181,91.0,96.0,65.0,8.0,13.0,IAD,TYS,419,4.0,22.0,0,,0,,,,,
2008,3,25,2,1726.0,1545,1927.0,1808,CO,370,N26210,181.0,203.0,159.0,79.0,101.0,EWR,MSP,1008,6.0,16.0,0,,0,0.0,0.0,0.0,0.0,79.0
2008,4,27,7,1519.0,1525,1601.0,1620,MQ,4181,N623AE,42.0,55.0,31.0,-19.0,-6.0,ORD,GRB,174,2.0,9.0,0,,0,,,,,
2008,9,27,6,801.0,800,934.0,935,AA,1010,N5BUAA,93.0,95.0,79.0,-1.0,1.0,DFW,STL,551,3.0,11.0,0,,0,,,,,
2008,7,1,2,1540.0,1540,1843.0,1852,XE,2870,N19966,123.0,132.0,105.0,-9.0,0.0,IAH,TYS,772,3.0,15.0,0,,0,,,,,
2008,8,13,3,1308.0,1212,1325.0,1240,9E,5807,87839E,77.0,88.0,56.0,45.0,56.0,DTW,EVV,364,5.0,16.0,0,,0,45.0,0.0,0.0,0.0,0.0
2008,7,19,6,,544,,917,OO,6151,N728SK,,153.0,,,,EUG,DEN,997,,,1,A,0,,,,,
2008,1,20,7,1000.0,1005,1130.0,1140,AA,1657,N3CMAA,150.0,155.0,115.0,-10.0,-5.0,ATL,DFW,732,22.0,13.0,0,,0,,,,,
2008,10,16,4,2044.0,2045,2340.0,2345,WN,1083,N680AA,176.0,180.0,161.0,-5.0,-1.0,PHX,SEA,1107,4.0,11.0,0,,0,,,,,
2008,8,16,6,1110.0,1110,1240.0,1245,AA,1578,N598AA,90.0,95.0,73.0,-5.0,0.0,MFE,DFW,468,10.0,7.0,0,,0,,,,,
2008,11,9,7,1634.0,1635,1748.0,1758,DL,1605,N649DL,74.0,83.0,48.0,-10.0,-1.0,CLT,ATL,227,7.0,19.0,0,,0,,,,,
2008,12,24,3,658.0,700,1005.0,948,FL,257,N967AT,187.0,168.0,154.0,17.0,-2.0,FNT,MCO,1011,6.0,27.0,0,,0,0.0,0.0,17.0,0.0,0.0
2008,10,27,1,753.0,800,1015.0,1040,AS,527,N592AS,142.0,160.0,124.0,-25.0,-7.0,BUR,SEA,937,5.0,13.0,0,,0,,,,,
2008,5,20,2,850.0,835,1004.0,955,WN,2352,N415WN,74.0,80.0,65.0,9.0,15.0,SJC,SAN,417,2.0,7.0,0,,0,,,,,
2008,3,31,1,955.0,955,1044.0,1045,MQ,3491,N826AE,49.0,50.0,32.0,-1.0,0.0,DFW,SHV,190,5.0,12.0,0,,0,,,,,
2008,1,16,3,919.0,920,1045.0,1025,OH,5252,N376CA,86.0,65.0,49.0,20.0,-1.0,CVG,PIT,256,10.0,27.0,0,,0,0.0,0.0,20.0,0.0,0.0
2008,7,3,4,2121.0,2059,2329.0,2317,OO,6056,N925SW,68.0,78.0,51.0,12.0,22.0,ORD,CAK,344,4.0,13.0,0,,0,,,,,
2008,10,7,2,858.0,910,1103.0,1104,US,273,N807AW,125.0,114.0,101.0,-1.0,-12.0,OAK,PHX,646,5.0,19.0,0,,0,,,,,
2008,12,8,1,908.0,905,1205.0,1208,EV,5776,N884AS,117.0,123.0,97.0,-3.0,3.0,OKC,ATL,761,10.0,10.0,0,,0,,,,,
2008,8,12,2,1837.0,1840,2104.0,2119,US,448,N158AW,87.0,99.0,71.0,-15.0,-3.0,PHX,SLC,507,5.0,11.0,0,,0,,,,,
2008,1,17,4,1200.0,1125,1424.0,1358,YV,2672,N904FJ,84.0,93.0,64.0,26.0,35.0,PNS,CLT,488,6.0,14.0,0,,0,0.0,0.0,26.0,0.0,0.0
2008,12,10,3,1449.0,1445,1810.0,1809,UA,961,N855UA,141.0,144.0,113.0,1.0,4.0,DEN,ORD,888,12.0,16.0,0,,0,,,,,
2008,4,20,7,2051.0,2055,2310.0,2317,EV,4450,N738EV,139.0,142.0,111.0,-7.0,-4.0,ATL,ALB,852,3.0,25.0,0,,0,,,,,
2008,8,12,2,1551.0,1555,1757.0,1818,OO,6198,N753SK,66.0,83.0,48.0,-21.0,-4.0,ORD,SDF,286,6.0,12.0,0,,0,,,,,
2008,5,17,6,1217.0,1115,1303.0,1229,NW,115,N531US,166.0,194.0,150.0,34.0,62.0,MSP,PHX,1276,3.0,13.0,0,,0,34.0,0.0,0.0,0.0,0.0
2008,6,13,5,1914.0,1900,2028.0,2020,9E,5650,89239E,74.0,80.0,57.0,8.0,14.0,BIS,MSP,386,8.0,9.0,0,,0,,,,,
2008,12,4,4,740.0,745,1029.0,1040,AA,1256,N3CFAA,169.0,175.0,153.0,-11.0,-5.0,MIA,LGA,1097,4.0,12.0,0,,0,,,,,
2008,4,19,6,,1345,,1435,AA,1853,,,110.0,,,,DFW,COS,592,,,1,A,0,,,,,
2008,3,15,6,2153.0,2200,2325.0,2322,YV,7433,N510MJ,92.0,82.0,62.0,3.0,-7.0,IAD,CLT,321,4.0,26.0,0,,0,,,,,
2008,10,31,5,2053.0,2055,2204.0,2205,WN,130,N550WN,71.0,70.0,56.0,-1.0,-2.0,BWI,PVD,328,4.0,11.0,0,,0,,,,,
2008,8,13,3,2041.0,1847,2242.0,2101,UA,1517,N404UA,121.0,134.0,108.0,101.0,114.0,IAD,MCO,758,3.0,10.0,0,,0,0.0,0.0,0.0,0.0,101.0
2008,1,10,4,1956.0,1839,1948.0,1842,EV,4363,N878AS,52.0,63.0,31.0,66.0,77.0,ATL,HSV,151,5.0,16.0,0,,0,66.0,0.0,0.0,0.0,0.0
2008,1,28,1,1808.0,1805,1942.0,1937,F9,227,N922FR,154.0,152.0,134.0,5.0,3.0,DEN,SMF,910,6.0,14.0,0,,0,,,,,
2008,12,26,5,1828.0,1837,2002.0,2017,CO,1721,N77303,154.0,160.0,138.0,-15.0,-9.0,RSW,IAH,861,4.0,12.0,0,,0,,,,,
2008,4,18,5,1418.0,1415,1514.0,1509,CO,1672,N26208,176.0,174.0,155.0,5.0,3.0,IAH,PHX,1009,4.0,17.0,0,,0,,,,,
2008,7,21,1,1945.0,1800,2128.0,1945,MQ,4735,N732DH,103.0,105.0,74.0,103.0,105.0,RDU,LGA,431,7.0,22.0,0,,0,0.0,0.0,0.0,0.0,103.0
2008,8,21,4,1531.0,1536,1714.0,1740,NW,655,N8944E,103.0,124.0,75.0,-26.0,-5.0,EWR,DTW,487,7.0,21.0,0,,0,,,,,
2008,9,23,2,,1400,,1515,WN,2049,,,75.0,,,,OAK,ONT,361,,,1,A,0,,,,,
2008,4,1,2,732.0,735,1030.0,1028,XE,2228,N13956,118.0,113.0,94.0,2.0,-3.0,OMA,CLE,729,8.0,16.0,0,,0,,,,,
2008,2,17,7,,1345,,1535,MQ,3677,,,110.0,,,,DFW,DSM,624,,,1,B,0,,,,,
2008,7,9,3,1826.0,1750,2016.0,1930,DL,157,N910DL,110.0,100.0,60.0,46.0,36.0,ATL,MCO,403,8.0,42.0,0,,0,0.0,0.0,10.0,0.0,36.0
2008,6,7,6,1025.0,1020,1308.0,1305,WN,3541,N622SW,103.0,105.0,77.0,3.0,5.0,PHX,DEN,602,8.0,18.0,0,,0,,,,,
2008,12,25,4,1353.0,1330,1635.0,1625,WN,2021,N288WN,102.0,115.0,77.0,10.0,23.0,LAS,DEN,629,6.0,19.0,0,,0,,,,,
2008,12,12,5,710.0,715,834.0,840,WN,3664,N411WN,144.0,145.0,118.0,-6.0,-5.0,FLL,BNA,793,6.0,20.0,0,,0,,,,,
2008,2,15,5,1721.0,1715,1811.0,1806,AQ,46,N843AL,50.0,51.0,32.0,5.0,6.0,HNL,ITO,216,5.0,13.0,0,,0,,,,,
2008,5,23,5,1440.0,1440,1526.0,1518,DL,1893,N907DL,106.0,98.0,78.0,8.0,0.0,ATL,STL,483,7.0,21.0,0,,0,,,,,
2008,3,15,6,1805.0,1755,1943.0,1905,YV,2929,N17337,218.0,190.0,187.0,38.0,10.0,DSM,PHX,1149,8.0,23.0,0,,0,38.0,0.0,0.0,0.0,0.0
2008,11,18,2,1614.0,1620,1823.0,1844,NW,1248,N675MC,69.0,84.0,52.0,-21.0,-6.0,ORD,DTW,235,5.0,12.0,0,,0,,,,,
2008,12,6,6,1615.0,1610,1842.0,1915,AA,592,N3BMAA,147.0,185.0,132.0,-33.0,5.0,MIA,LGA,1097,3.0,12.0,0,,0,,,,,
2008,8,17,7,1413.0,1405,1657.0,1658,FL,933,N892AT,104.0,113.0,82.0,-1.0,8.0,MDW,ATL,590,11.0,11.0,0,,0,,,,,
2008,5,16,5,726.0,730,941.0,945,AA,1766,N420AA,75.0,75.0,51.0,-4.0,-4.0,ORD,DTW,235,4.0,20.0,0,,0,,,,,
2008,8,8,5,730.0,735,859.0,905,UA,221,N426UA,149.0,150.0,127.0,-6.0,-5.0,JAX,ORD,865,7.0,15.0,0,,0,,,,,
2008,2,27,3,1510.0,1510,1743.0,1734,DL,84,N385DN,153.0,144.0,100.0,9.0,0.0,CVG,JFK,589,18.0,35.0,0,,0,,,,,
2008,2,4,1,1626.0,1630,1820.0,1810,DL,1430,N757AT,114.0,100.0,75.0,10.0,-4.0,ATL,PBI,545,5.0,34.0,0,,0,,,,,
2008,3,24,1,1537.0,1540,1910.0,1846,DL,1501,N674DL,213.0,186.0,186.0,24.0,-3.0,BDL,FLL,1173,8.0,19.0,0,,0,0.0,0.0,24.0,0.0,0.0
2008,8,10,7,1858.0,1900,2022.0,2029,XE,2042,N11565,84.0,89.0,61.0,-7.0,-2.0,CLE,RDU,416,10.0,13.0,0,,0,,,,,
2008,9,19,5,1442.0,1445,1552.0,1603,CO,1707,N37293,130.0,138.0,116.0,-11.0,-3.0,TPA,IAH,787,6.0,8.0,0,,0,,,,,
2008,6,16,1,1818.0,1819,2330.0,2137,UA,167,N528UA,492.0,378.0,356.0,113.0,-1.0,BOS,LAX,2611,10.0,126.0,0,,0,0.0,0.0,113.0,0.0,0.0
2008,9,14,7,,1115,,1222,US,535,,,67.0,,,,SNA,LAS,226,,,1,A,0,,,,,
2008,5,27,2,1552.0,1602,1726.0,1740,YV,7129,N501MJ,94.0,98.0,68.0,-14.0,-10.0,BNA,ORD,409,6.0,20.0,0,,0,,,,,
2008,2,1,5,705.0,705,851.0,850,DL,551,N709TW,106.0,105.0,82.0,1.0,0.0,ATL,BWI,576,4.0,20.0,0,,0,,,,,
2008,10,28,2,1642.0,1635,1822.0,1821,B6,1293,N197JB,100.0,106.0,78.0,1.0,7.0,BOS,PIT,496,6.0,16.0,0,,0,,,,,
2008,8,20,3,729.0,725,901.0,823,CO,340,N75425,92.0,58.0,36.0,38.0,4.0,AUS,IAH,140,12.0,44.0,0,,0,0.0,0.0,38.0,0.0,0.0
2008,1,12,6,1558.0,1600,1800.0,1823,DL,27,N665DN,242.0,263.0,222.0,-23.0,-2.0,ATL,PHX,1587,6.0,14.0,0,,0,,,,,
2008,5,2,5,1823.0,1610,1933.0,1725,WN,254,N727SW,70.0,75.0,57.0,128.0,133.0,BWI,CMH,336,4.0,9.0,0,,0,1.0,0.0,0.0,0.0,127.0
2008,6,30,1,623.0,625,737.0,735,9E,5734,80249E,74.0,70.0,48.0,2.0,-2.0,SHV,MEM,285,16.0,10.0,0,,0,,,,,
2008,7,22,2,2134.0,2118,2311.0,2257,NW,1446,N341NB,97.0,99.0,78.0,14.0,16.0,DTW,ORF,529,3.0,16.0,0,,0,,,,,
2008,1,16,3,953.0,1002,1106.0,1128,US,202,N315AW,73.0,86.0,44.0,-22.0,-9.0,PHX,ABQ,328,4.0,25.0,0,,0,,,,,
2008,4,25,5,636.0,641,903.0,905,UA,211,N570UA,327.0,324.0,304.0,-2.0,-5.0,IAD,LAX,2288,10.0,13.0,0,,0,,,,,
2008,3,25,2,1733.0,1735,1918.0,1920,WN,39,N610WN,105.0,105.0,92.0,-2.0,-2.0,HOU,BNA,670,5.0,8.0,0,,0,,,,,
2008,7,4,5,2014.0,2015,2141.0,2201,OO,3928,N426SW,87.0,106.0,71.0,-20.0,-1.0,SLC,FCA,532,4.0,12.0,0,,0,,,,,
2008,10,19,7,1131.0,1130,1329.0,1323,NW,803,N591NW,238.0,233.0,211.0,6.0,1.0,MSP,LAX,1536,10.0,17.0,0,,0,,,,,
2008,1,15,2,1800.0,1800,1912.0,1915,WN,1240,N492WN,72.0,75.0,61.0,-3.0,0.0,BUR,SMF,358,4.0,7.0,0,,0,,,,,
2008,7,5,6,619.0,625,858.0,910,OO,3802,N409SW,99.0,105.0,83.0,-12.0,-6.0,MFR,SLC,575,6.0,10.0,0,,0,,,,,
2008,1,2,3,1457.0,1447,1613.0,1600,F9,684,N906FR,136.0,133.0,117.0,13.0,10.0,SAT,DEN,794,8.0,11.0,0,,0,,,,,
2008,4,14,1,1154.0,1155,1250.0,1300,AA,1099,N585AA,56.0,65.0,43.0,-10.0,-1.0,DFW,SAT,247,3.0,10.0,0,,0,,,,,
2008,11,24,1,2011.0,2015,2111.0,2115,WN,284,N223WN,60.0,60.0,47.0,-4.0,-4.0,LAS,BUR,223,2.0,11.0,0,,0,,,,,
2008,8,26,2,1509.0,1514,1614.0,1630,9E,3779,87909E,65.0,76.0,47.0,-16.0,-5.0,DTW,CVG,229,7.0,11.0,0,,0,,,,,
2008,12,18,4,640.0,640,1000.0,1001,OH,6794,N548CA,140.0,141.0,90.0,-1.0,0.0,ORD,JFK,740,11.0,39.0,0,,0,,,,,
2008,3,27,4,1107.0,1105,1239.0,1220,MQ,4327,N655AE,92.0,75.0,59.0,19.0,2.0,ORD,DSM,299,2.0,31.0,0,,0,0.0,0.0,19.0,0.0,0.0
2008,1,21,1,1406.0,1406,1514.0,1512,EV,4603,N867AS,128.0,126.0,113.0,2.0,0.0,ATL,TUL,674,3.0,12.0,0,,0,,,,,
2008,5,11,7,1057.0,1100,1556.0,1614,NW,160,N320US,179.0,194.0,157.0,-18.0,-3.0,SEA,MSP,1399,5.0,17.0,0,,0,,,,,
2008,11,17,1,554.0,600,619.0,647,UA,281,N830UA,85.0,107.0,73.0,-28.0,-6.0,BUF,ORD,473,2.0,10.0,0,,0,,,,,
2008,1,2,3,835.0,645,1008.0,805,OH,5476,N625CA,93.0,80.0,56.0,123.0,110.0,PIT,CVG,256,1.0,36.0,0,,0,110.0,0.0,13.0,0.0,0.0
2008,6,20,5,801.0,800,903.0,905,WN,994,N676SW,62.0,65.0,46.0,-2.0,1.0,PHX,LAS,256,6.0,10.0,0,,0,,,,,
2008,5,12,1,1014.0,950,1125.0,1110,WN,1399,N635SW,71.0,80.0,58.0,15.0,24.0,DAL,MSY,437,3.0,10.0,0,,0,15.0,0.0,0.0,0.0,0.0
2008,5,16,5,726.0,640,942.0,902,AS,562,N760AS,136.0,142.0,113.0,40.0,46.0,PDX,LAX,834,8.0,15.0,0,,0,40.0,0.0,0.0,0.0,0.0
